OrderID,EmployeeID,FirstName,LastName,TerritoryDescription,RegionDescription,CustomerID,CustomerName,CustomerContact,ProductID,ProductName,CategoryID,CategoryName,sell_price,Quantity,QuantityPerUnit,SupplierID,supplier_name,ShipperID,ShipperName
11053,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,64,Wimmers gute Semmelkndel,5,Grains/Cereals,33.25,25,20 bags x 4 pieces,12,Frankfurt,2,United Package
10595,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,61,Sirop d'rable,2,Condiments,28.5,120,24 - 500 ml bottles,29,Ste-Hyacinthe,1,Speedy Express
10691,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,1,Chai,1,Beverages,18,30,10 boxes x 20 bags,1,London,2,United Package
11042,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,COMMI,Comrcio Mineiro,Pedro Afonso,44,Gula Malacca,2,Condiments,19.45,15,20 - 2 kg bags,20,Singapore,1,Speedy Express
10553,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,16,Pavlova,3,Confections,17.45,14,32 - 500 g boxes,7,Melbourne,2,United Package
10683,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,DUMON,Du monde entier,Janine Labrune,52,Filo Mix,5,Grains/Cereals,7,9,16 - 2 kg boxes,24,Sydney,1,Speedy Express
11009,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,GODOS,Godos Cocina Tpica,Jos Pedro Freyre,36,Inlagd Sill,8,Seafood,19,18,24 - 250 g  jars,17,Stockholm,1,Speedy Express
11001,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,46,Spegesild,8,Seafood,12,25,4 - 450 g glasses,21,Lyngby,2,United Package
11032,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,WHITC,White Clover Markets,Karl Jablonski,59,Raclette Courdavault,4,Dairy Products,55,30,5 kg pkg.,28,Annecy,3,Federal Shipping
10502,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,PERIC,Pericles Comidas clsicas,Guillermo Fernndez,53,Perth Pasties,6,Meat/Poultry,32.8,6,48 pieces,24,Sydney,1,Speedy Express
10808,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,OLDWO,Old World Delicatessen,Rene Phillips,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,20,24 - 250 g pkgs.,26,Salerno,3,Federal Shipping
11053,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,64,Wimmers gute Semmelkndel,5,Grains/Cereals,33.25,25,20 bags x 4 pieces,12,Frankfurt,2,United Package
10595,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,61,Sirop d'rable,2,Condiments,28.5,120,24 - 500 ml bottles,29,Ste-Hyacinthe,1,Speedy Express
10691,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,1,Chai,1,Beverages,18,30,10 boxes x 20 bags,1,London,2,United Package
11042,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,COMMI,Comrcio Mineiro,Pedro Afonso,44,Gula Malacca,2,Condiments,19.45,15,20 - 2 kg bags,20,Singapore,1,Speedy Express
10553,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,16,Pavlova,3,Confections,17.45,14,32 - 500 g boxes,7,Melbourne,2,United Package
10686,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,17,Alice Mutton,6,Meat/Poultry,39,30,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11009,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,GODOS,Godos Cocina Tpica,Jos Pedro Freyre,60,Camembert Pierrot,4,Dairy Products,34,9,15 - 300 g rounds,28,Annecy,1,Speedy Express
11001,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,46,Spegesild,8,Seafood,12,25,4 - 450 g glasses,21,Lyngby,2,United Package
11032,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,WHITC,White Clover Markets,Karl Jablonski,59,Raclette Courdavault,4,Dairy Products,55,30,5 kg pkg.,28,Annecy,3,Federal Shipping
10502,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,PERIC,Pericles Comidas clsicas,Guillermo Fernndez,67,Laughing Lumberjack Lager,1,Beverages,14,30,24 - 12 oz bottles,16,Bend,1,Speedy Express
10808,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,OLDWO,Old World Delicatessen,Rene Phillips,76,Lakkalikri,1,Beverages,18,50,500 ml,23,Lappeenranta,3,Federal Shipping
11059,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,13,Konbu,8,Seafood,6,30,2 kg box,6,Osaka,2,United Package
10595,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,61,Sirop d'rable,2,Condiments,28.5,120,24 - 500 ml bottles,29,Ste-Hyacinthe,1,Speedy Express
10691,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,1,Chai,1,Beverages,18,30,10 boxes x 20 bags,1,London,2,United Package
11042,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,COMMI,Comrcio Mineiro,Pedro Afonso,44,Gula Malacca,2,Condiments,19.45,15,20 - 2 kg bags,20,Singapore,1,Speedy Express
10553,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,16,Pavlova,3,Confections,17.45,14,32 - 500 g boxes,7,Melbourne,2,United Package
10686,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,17,Alice Mutton,6,Meat/Poultry,39,30,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11009,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,GODOS,Godos Cocina Tpica,Jos Pedro Freyre,60,Camembert Pierrot,4,Dairy Products,34,9,15 - 300 g rounds,28,Annecy,1,Speedy Express
11001,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,46,Spegesild,8,Seafood,12,25,4 - 450 g glasses,21,Lyngby,2,United Package
10502,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,PERIC,Pericles Comidas clsicas,Guillermo Fernndez,67,Laughing Lumberjack Lager,1,Beverages,14,30,24 - 12 oz bottles,16,Bend,1,Speedy Express
10808,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,OLDWO,Old World Delicatessen,Rene Phillips,76,Lakkalikri,1,Beverages,18,50,500 ml,23,Lappeenranta,3,Federal Shipping
11059,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,13,Konbu,8,Seafood,6,30,2 kg box,6,Osaka,2,United Package
10595,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,69,Gudbrandsdalsost,4,Dairy Products,36,65,10 kg pkg.,15,Sandvika,1,Speedy Express
10691,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,40,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
11042,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,COMMI,Comrcio Mineiro,Pedro Afonso,61,Sirop d'rable,2,Condiments,28.5,4,24 - 500 ml bottles,29,Ste-Hyacinthe,1,Speedy Express
10553,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,16,Pavlova,3,Confections,17.45,14,32 - 500 g boxes,7,Melbourne,2,United Package
10686,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,17,Alice Mutton,6,Meat/Poultry,39,30,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11009,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,GODOS,Godos Cocina Tpica,Jos Pedro Freyre,60,Camembert Pierrot,4,Dairy Products,34,9,15 - 300 g rounds,28,Annecy,1,Speedy Express
11001,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,55,Pt chinois,6,Meat/Poultry,24,6,24 boxes x 2 pies,25,Montral,2,United Package
10502,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,PERIC,Pericles Comidas clsicas,Guillermo Fernndez,67,Laughing Lumberjack Lager,1,Beverages,14,30,24 - 12 oz bottles,16,Bend,1,Speedy Express
10808,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,OLDWO,Old World Delicatessen,Rene Phillips,76,Lakkalikri,1,Beverages,18,50,500 ml,23,Lappeenranta,3,Federal Shipping
11059,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,13,Konbu,8,Seafood,6,30,2 kg box,6,Osaka,2,United Package
10595,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,69,Gudbrandsdalsost,4,Dairy Products,36,65,10 kg pkg.,15,Sandvika,1,Speedy Express
10691,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,40,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
11042,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,COMMI,Comrcio Mineiro,Pedro Afonso,61,Sirop d'rable,2,Condiments,28.5,4,24 - 500 ml bottles,29,Ste-Hyacinthe,1,Speedy Express
10553,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,22,Gustaf's Knckebrd,5,Grains/Cereals,21,24,24 - 500 g pkgs.,9,Gteborg,2,United Package
10686,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,26,Gumbr Gummibrchen,3,Confections,31.23,15,100 - 250 g bags,11,Berlin,1,Speedy Express
11013,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,23,Tunnbrd,5,Grains/Cereals,9,10,12 - 250 g pkgs.,9,Gteborg,1,Speedy Express
11001,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,55,Pt chinois,6,Meat/Poultry,24,6,24 boxes x 2 pies,25,Montral,2,United Package
10515,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,9,Mishi Kobe Niku,6,Meat/Poultry,97,16,18 - 500 g pkgs.,4,Tokyo,1,Speedy Express
10808,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,OLDWO,Old World Delicatessen,Rene Phillips,76,Lakkalikri,1,Beverages,18,50,500 ml,23,Lappeenranta,3,Federal Shipping
11059,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,17,Alice Mutton,6,Meat/Poultry,39,12,20 - 1 kg tins,7,Melbourne,2,United Package
10595,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,69,Gudbrandsdalsost,4,Dairy Products,36,65,10 kg pkg.,15,Sandvika,1,Speedy Express
10691,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,40,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
11042,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,COMMI,Comrcio Mineiro,Pedro Afonso,61,Sirop d'rable,2,Condiments,28.5,4,24 - 500 ml bottles,29,Ste-Hyacinthe,1,Speedy Express
10553,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,22,Gustaf's Knckebrd,5,Grains/Cereals,21,24,24 - 500 g pkgs.,9,Gteborg,2,United Package
10686,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,26,Gumbr Gummibrchen,3,Confections,31.23,15,100 - 250 g bags,11,Berlin,1,Speedy Express
11013,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,23,Tunnbrd,5,Grains/Cereals,9,10,12 - 250 g pkgs.,9,Gteborg,1,Speedy Express
11001,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,55,Pt chinois,6,Meat/Poultry,24,6,24 boxes x 2 pies,25,Montral,2,United Package
10515,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,9,Mishi Kobe Niku,6,Meat/Poultry,97,16,18 - 500 g pkgs.,4,Tokyo,1,Speedy Express
10810,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,13,Konbu,8,Seafood,6,7,2 kg box,6,Osaka,3,Federal Shipping
11059,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,17,Alice Mutton,6,Meat/Poultry,39,12,20 - 1 kg tins,7,Melbourne,2,United Package
10595,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,ERNSH,Ernst Handel,Roland Mendel,69,Gudbrandsdalsost,4,Dairy Products,36,65,10 kg pkg.,15,Sandvika,1,Speedy Express
10691,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,29,Thringer Rostbratwurst,6,Meat/Poultry,123.79,40,50 bags x 30 sausgs.,12,Frankfurt,2,United Package
11070,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,1,Chai,1,Beverages,18,40,10 boxes x 20 bags,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,22,Gustaf's Knckebrd,5,Grains/Cereals,21,24,24 - 500 g pkgs.,9,Gteborg,2,United Package
10686,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,26,Gumbr Gummibrchen,3,Confections,31.23,15,100 - 250 g bags,11,Berlin,1,Speedy Express
11013,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,23,Tunnbrd,5,Grains/Cereals,9,10,12 - 250 g pkgs.,9,Gteborg,1,Speedy Express
11001,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,FOLKO,Folk och f HB,Maria Larsson,55,Pt chinois,6,Meat/Poultry,24,6,24 boxes x 2 pies,25,Montral,2,United Package
10515,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,9,Mishi Kobe Niku,6,Meat/Poultry,97,16,18 - 500 g pkgs.,4,Tokyo,1,Speedy Express
10810,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,13,Konbu,8,Seafood,6,7,2 kg box,6,Osaka,3,Federal Shipping
11059,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,17,Alice Mutton,6,Meat/Poultry,39,12,20 - 1 kg tins,7,Melbourne,2,United Package
10669,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,SIMOB,Simons bistro,Jytte Petersen,36,Inlagd Sill,8,Seafood,19,30,24 - 250 g  jars,17,Stockholm,1,Speedy Express
10691,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,43,Ipoh Coffee,1,Beverages,46,40,16 - 500 g tins,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,1,Chai,1,Beverages,18,40,10 boxes x 20 bags,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,31,Gorgonzola Telino,4,Dairy Products,12.5,30,12 - 100 g pkgs,14,Ravenna,2,United Package
10686,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,PICCO,Piccolo und mehr,Georg Pipps,26,Gumbr Gummibrchen,3,Confections,31.23,15,100 - 250 g bags,11,Berlin,1,Speedy Express
11013,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,23,Tunnbrd,5,Grains/Cereals,9,10,12 - 250 g pkgs.,9,Gteborg,1,Speedy Express
11010,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,7,Uncle Bob's Organic Dried Pears,7,Produce,30,20,12 - 1 lb pkgs.,3,Ann Arbor,2,United Package
10515,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,9,Mishi Kobe Niku,6,Meat/Poultry,97,16,18 - 500 g pkgs.,4,Tokyo,1,Speedy Express
10810,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,13,Konbu,8,Seafood,6,7,2 kg box,6,Osaka,3,Federal Shipping
11059,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,17,Alice Mutton,6,Meat/Poultry,39,12,20 - 1 kg tins,7,Melbourne,2,United Package
10669,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,SIMOB,Simons bistro,Jytte Petersen,36,Inlagd Sill,8,Seafood,19,30,24 - 250 g  jars,17,Stockholm,1,Speedy Express
10691,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,43,Ipoh Coffee,1,Beverages,46,40,16 - 500 g tins,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,1,Chai,1,Beverages,18,40,10 boxes x 20 bags,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,31,Gorgonzola Telino,4,Dairy Products,12.5,30,12 - 100 g pkgs,14,Ravenna,2,United Package
10727,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,17,Alice Mutton,6,Meat/Poultry,39,20,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11013,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,4,32 - 1 kg pkgs.,20,Singapore,1,Speedy Express
11010,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,7,Uncle Bob's Organic Dried Pears,7,Produce,30,20,12 - 1 lb pkgs.,3,Ann Arbor,2,United Package
10515,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,16,Pavlova,3,Confections,17.45,50,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10810,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,25,NuNuCa Nu-Nougat-Creme,3,Confections,14,5,20 - 450 g glasses,11,Berlin,3,Federal Shipping
11059,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,60,Camembert Pierrot,4,Dairy Products,34,35,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,43,Ipoh Coffee,1,Beverages,46,40,16 - 500 g tins,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,1,Chai,1,Beverages,18,40,10 boxes x 20 bags,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,31,Gorgonzola Telino,4,Dairy Products,12.5,30,12 - 100 g pkgs,14,Ravenna,2,United Package
10727,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,17,Alice Mutton,6,Meat/Poultry,39,20,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11013,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,4,32 - 1 kg pkgs.,20,Singapore,1,Speedy Express
11010,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,7,Uncle Bob's Organic Dried Pears,7,Produce,30,20,12 - 1 lb pkgs.,3,Ann Arbor,2,United Package
10515,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,16,Pavlova,3,Confections,17.45,50,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10810,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,25,NuNuCa Nu-Nougat-Creme,3,Confections,14,5,20 - 450 g glasses,11,Berlin,3,Federal Shipping
11059,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,60,Camembert Pierrot,4,Dairy Products,34,35,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,44,Gula Malacca,2,Condiments,19.45,24,20 - 2 kg bags,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,2,Chang,1,Beverages,19,20,24 - 12 oz bottles,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,31,Gorgonzola Telino,4,Dairy Products,12.5,30,12 - 100 g pkgs,14,Ravenna,2,United Package
10727,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,17,Alice Mutton,6,Meat/Poultry,39,20,20 - 1 kg tins,7,Melbourne,1,Speedy Express
11013,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,14,4,32 - 1 kg pkgs.,20,Singapore,1,Speedy Express
11010,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,24,Guaran Fantstica,1,Beverages,4.5,10,12 - 355 ml cans,10,So Paulo,2,United Package
10515,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,16,Pavlova,3,Confections,17.45,50,32 - 500 g boxes,7,Melbourne,1,Speedy Express
10810,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,25,NuNuCa Nu-Nougat-Creme,3,Confections,14,5,20 - 450 g glasses,11,Berlin,3,Federal Shipping
11059,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,RICAR,Ricardo Adocicados,Janete Limeira,60,Camembert Pierrot,4,Dairy Products,34,35,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,44,Gula Malacca,2,Condiments,19.45,24,20 - 2 kg bags,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,2,Chang,1,Beverages,19,20,24 - 12 oz bottles,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Bedford                                           ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,35,Steeleye Stout,1,Beverages,18,6,24 - 12 oz bottles,16,Bend,2,United Package
10727,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,10,24 - 250 g pkgs.,26,Salerno,1,Speedy Express
11013,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,45,Rogede sild,8,Seafood,9.5,20,1k pkg.,21,Lyngby,1,Speedy Express
11010,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,24,Guaran Fantstica,1,Beverages,4.5,10,12 - 355 ml cans,10,So Paulo,2,United Package
10515,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,27,Schoggi Schokolade,3,Confections,43.9,120,100 - 100 g pieces,11,Berlin,1,Speedy Express
10810,2,Andrew,Fuller,Louisville                                        ,Eastern                                           ,LAUGB,Laughing Bacchus Wine Cellars,Yoshi Tannamuri,25,NuNuCa Nu-Nougat-Creme,3,Confections,14,5,20 - 450 g glasses,11,Berlin,3,Federal Shipping
11060,2,Andrew,Fuller,Westboro                                          ,Eastern                                           ,FRANS,Franchi S.p.A.,Paolo Accorti,60,Camembert Pierrot,4,Dairy Products,34,4,15 - 300 g rounds,28,Annecy,2,United Package
10691,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,44,Gula Malacca,2,Condiments,19.45,24,20 - 2 kg bags,20,Singapore,2,United Package
11070,2,Andrew,Fuller,Braintree                                         ,Eastern                                           ,LEHMS,Lehmanns Marktstand,Renate Messner,2,Chang,1,Beverages,19,20,24 - 12 oz bottles,1,London,1,Speedy Express
10553,2,Andrew,Fuller,Boston                                            ,Eastern                                           ,WARTH,Wartian Herkku,Pirkko Koskitalo,35,Steeleye Stout,1,Beverages,18,6,24 - 12 oz bottles,16,Bend,2,United Package
10727,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,56,Gnocchi di nonna Alice,5,Grains/Cereals,38,10,24 - 250 g pkgs.,26,Salerno,1,Speedy Express
11013,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,ROMEY,Romero y tomillo,Alejandra Camino,45,Rogede sild,8,Seafood,9.5,20,1k pkg.,21,Lyngby,1,Speedy Express
11010,2,Andrew,Fuller,Cambridge                                         ,Eastern                                           ,REGGC,Reggiani Caseifici,Maurizio Moroni,24,Guaran Fantstica,1,Beverages,4.5,10,12 - 355 ml cans,10,So Paulo,2,United Package
10515,2,Andrew,Fuller,Georgetow                                         ,Eastern                                           ,QUICK,QUICK-Stop,Horst Kloss,27,Schoggi Schokolade,3,Confections,43.9,120,100 - 100 g pieces,11,Berlin,1,Speedy Express
